order_id,user_id,order_date,product_id,qty,unit_price,total_amount,status
O00370,U0883,2025-09-06,P0069,2,2453.62,23653.36,CANCELLED
O00370,U0883,2025-09-06,P0309,3,4749.32,23653.36,SHIPPED
O00370,U0883,2025-09-06,P0060,2,1133.31,23653.36,SHIPPED
O00370,U0883,2025-09-06,P0840,2,1115.77,23653.36,PLACED
O00371,U0238,2025-09-18,P0450,2,926.82,18761.96,CANCELLED
O00371,U0238,2025-09-18,P0969,4,4227.08,18761.96,CANCELLED
O00372,U0871,2025-09-02,P0697,2,726.16,7029.2,SHIPPED
O00372,U0871,2025-09-02,P0925,3,1858.96,7029.2,CANCELLED
O00373,U0326,2025-08-25,P0364,1,167.24,18812.58,PLACED
O00373,U0326,2025-08-25,P0536,4,3627.09,18812.58,SHIPPED
O00373,U0326,2025-08-25,P0258,2,2068.49,18812.58,SHIPPED
O00374,U0782,2025-09-14,P0516,2,2585.95,10593.85,PLACED
O00374,U0782,2025-09-14,P0299,5,1084.39,10593.85,SHIPPED
O00375,U0300,2025-09-05,P0006,5,3381.94,38326.93,SHIPPED
O00375,U0300,2025-09-05,P0222,3,2260.36,38326.93,PLACED
O00375,U0300,2025-09-05,P0802,5,1095.75,38326.93,SHIPPED
O00375,U0300,2025-09-05,P0533,4,1315.14,38326.93,SHIPPED
O00375,U0300,2025-09-05,P0760,4,974.21,38326.93,PLACED
O00376,U0198,2025-08-19,P0860,2,429.35,23278.84,CANCELLED
O00376,U0198,2025-08-19,P0058,3,2739.92,23278.84,PLACED
O00376,U0198,2025-08-19,P0140,2,1200.69,23278.84,PLACED
O00376,U0198,2025-08-19,P0517,3,3933.0,23278.84,PLACED
O00377,U0288,2025-09-08,P0835,2,4063.47,13688.24,SHIPPED
O00377,U0288,2025-09-08,P0507,4,1071.83,13688.24,SHIPPED
O00377,U0288,2025-09-08,P0689,3,424.66,13688.24,SHIPPED
O00378,U0641,2025-08-25,P0980,2,4983.2,21124.72,CANCELLED
O00378,U0641,2025-08-25,P0300,1,3398.66,21124.72,PLACED
O00378,U0641,2025-08-25,P0832,2,3879.83,21124.72,SHIPPED
O00379,U0843,2025-09-14,P0712,4,4723.88,46549.81,PLACED
O00379,U0843,2025-09-14,P0899,5,3368.62,46549.81,PLACED
O00379,U0843,2025-09-14,P0879,3,3603.73,46549.81,PLACED
O00380,U0820,2025-09-15,P0416,4,4396.3,41852.15,CANCELLED
O00380,U0820,2025-09-15,P0574,1,4460.77,41852.15,PLACED
O00380,U0820,2025-09-15,P0710,1,3480.46,41852.15,SHIPPED
O00380,U0820,2025-09-15,P0698,1,1157.84,41852.15,PLACED
O00380,U0820,2025-09-15,P0446,4,3791.97,41852.15,PLACED
O00381,U0611,2025-09-08,P0083,4,4659.05,18636.2,CANCELLED
O00382,U0157,2025-09-12,P0575,2,3635.52,21617.93,CANCELLED
O00382,U0157,2025-09-12,P0774,3,1662.99,21617.93,SHIPPED
O00382,U0157,2025-09-12,P0731,2,2055.66,21617.93,CANCELLED
O00382,U0157,2025-09-12,P0409,4,461.84,21617.93,PLACED
O00382,U0157,2025-09-12,P0223,4,849.81,21617.93,PLACED
O00383,U0088,2025-08-26,P0842,4,2825.68,11302.72,PLACED
O00384,U0688,2025-08-25,P0016,5,2601.19,13707.01,SHIPPED
O00384,U0688,2025-08-25,P0263,1,701.06,13707.01,CANCELLED
O00385,U0258,2025-08-31,P0772,5,3696.23,18481.15,SHIPPED
O00386,U0347,2025-09-01,P0747,3,204.84,31057.66,SHIPPED
O00386,U0347,2025-09-01,P0961,5,3719.16,31057.66,CANCELLED
O00386,U0347,2025-09-01,P0734,5,870.22,31057.66,CANCELLED
O00386,U0347,2025-09-01,P0390,4,1874.06,31057.66,SHIPPED
O00387,U0504,2025-09-13,P0418,3,1111.51,13434.42,CANCELLED
O00387,U0504,2025-09-13,P0184,3,3366.63,13434.42,CANCELLED
O00388,U0160,2025-08-19,P0330,4,454.31,3529.28,PLACED
O00388,U0160,2025-08-19,P0797,3,570.68,3529.28,PLACED
O00389,U0531,2025-09-15,P0280,1,2916.7,31575.56,PLACED
O00389,U0531,2025-09-15,P0323,2,4658.6,31575.56,CANCELLED
O00389,U0531,2025-09-15,P0313,1,4050.02,31575.56,CANCELLED
O00389,U0531,2025-09-15,P0680,3,322.24,31575.56,CANCELLED
O00389,U0531,2025-09-15,P0287,4,3581.23,31575.56,SHIPPED
O00390,U0170,2025-08-25,P0699,5,423.86,2119.3,PLACED
O00391,U0261,2025-08-28,P0843,3,2563.6,45200.78,CANCELLED
O00391,U0261,2025-08-28,P0525,4,3849.63,45200.78,PLACED
O00391,U0261,2025-08-28,P0011,5,3008.88,45200.78,PLACED
O00391,U0261,2025-08-28,P0815,3,1360.73,45200.78,SHIPPED
O00391,U0261,2025-08-28,P0018,1,2984.87,45200.78,CANCELLED
O00392,U0306,2025-09-17,P0149,4,887.08,7703.52,SHIPPED
O00392,U0306,2025-09-17,P0112,1,1047.09,7703.52,PLACED
O00392,U0306,2025-09-17,P0065,1,2878.98,7703.52,SHIPPED
O00392,U0306,2025-09-17,P0660,1,229.13,7703.52,CANCELLED
O00393,U0259,2025-09-01,P0455,3,1637.37,6847.07,PLACED
O00393,U0259,2025-09-01,P0317,1,1934.96,6847.07,SHIPPED
O00394,U0373,2025-09-03,P0828,5,772.27,5891.27,SHIPPED
O00394,U0373,2025-09-03,P0670,3,676.64,5891.27,CANCELLED
O00395,U0715,2025-08-29,P0586,1,2028.11,14678.07,SHIPPED
O00395,U0715,2025-08-29,P0775,1,2237.51,14678.07,CANCELLED
O00395,U0715,2025-08-29,P0514,2,2349.76,14678.07,CANCELLED
O00395,U0715,2025-08-29,P0104,1,1242.17,14678.07,SHIPPED
O00395,U0715,2025-08-29,P0629,1,4470.76,14678.07,CANCELLED
O00396,U0743,2025-09-11,P0065,5,2878.98,37182.56,PLACED
O00396,U0743,2025-09-11,P0205,4,927.38,37182.56,SHIPPED
O00396,U0743,2025-09-11,P0455,2,1637.37,37182.56,CANCELLED
O00396,U0743,2025-09-11,P0469,2,512.2,37182.56,SHIPPED
O00396,U0743,2025-09-11,P0237,5,2955.8,37182.56,PLACED
O00397,U0776,2025-09-09,P0451,5,4486.77,22433.85,CANCELLED
O00398,U0899,2025-09-12,P0068,3,1489.44,5971.45,CANCELLED
O00398,U0899,2025-09-12,P0798,1,1503.13,5971.45,SHIPPED
O00399,U0177,2025-09-15,P0983,3,1198.96,13405.62,SHIPPED
O00399,U0177,2025-09-15,P0580,4,1037.16,13405.62,PLACED
O00399,U0177,2025-09-15,P0707,2,2830.05,13405.62,SHIPPED
O00400,U0837,2025-08-20,P0784,5,3836.32,53517.75,CANCELLED
O00400,U0837,2025-08-20,P0403,5,2527.24,53517.75,SHIPPED
O00400,U0837,2025-08-20,P0995,5,4339.99,53517.75,CANCELLED
O00401,U0195,2025-08-29,P0347,5,769.38,15406.3,PLACED
O00401,U0195,2025-08-29,P0642,4,1129.03,15406.3,PLACED
O00401,U0195,2025-08-29,P0395,3,2347.76,15406.3,PLACED
O00402,U0586,2025-09-13,P0415,4,2547.09,10188.36,SHIPPED
O00403,U0647,2025-08-30,P0123,3,1235.44,25356.68,CANCELLED
O00403,U0647,2025-08-30,P0413,4,3013.51,25356.68,CANCELLED
O00403,U0647,2025-08-30,P0890,2,4798.16,25356.68,PLACED
O00404,U0480,2025-09-13,P0085,2,237.21,31665.15,PLACED
O00404,U0480,2025-09-13,P0092,4,3385.2,31665.15,SHIPPED
O00404,U0480,2025-09-13,P0945,3,2146.23,31665.15,SHIPPED
O00404,U0480,2025-09-13,P0129,2,2141.07,31665.15,SHIPPED
O00404,U0480,2025-09-13,P0513,2,3464.55,31665.15,SHIPPED
O00405,U0002,2025-09-12,P0284,1,2140.21,41417.6,PLACED
O00405,U0002,2025-09-12,P0346,2,3689.28,41417.6,SHIPPED
O00405,U0002,2025-09-12,P0801,3,2724.2,41417.6,CANCELLED
O00405,U0002,2025-09-12,P0537,5,4622.96,41417.6,CANCELLED
O00405,U0002,2025-09-12,P0041,1,611.43,41417.6,SHIPPED
O00406,U0348,2025-09-17,P0797,3,570.68,1712.04,PLACED
O00407,U0864,2025-08-19,P0976,3,4396.3,27057.73,SHIPPED
O00407,U0864,2025-08-19,P0866,1,3431.39,27057.73,PLACED
O00407,U0864,2025-08-19,P0655,1,82.03,27057.73,SHIPPED
O00407,U0864,2025-08-19,P0162,5,1590.94,27057.73,CANCELLED
O00407,U0864,2025-08-19,P0151,1,2400.71,27057.73,PLACED
O00408,U0503,2025-08-19,P0353,5,1985.29,12153.96,SHIPPED
O00408,U0503,2025-08-19,P0333,1,2227.51,12153.96,PLACED
O00409,U0020,2025-08-29,P0285,4,3560.0,29668.05,SHIPPED
O00409,U0020,2025-08-29,P0073,5,3085.61,29668.05,PLACED
O00410,U0439,2025-09-12,P0297,5,3018.44,58418.07,CANCELLED
O00410,U0439,2025-09-12,P0362,5,3569.41,58418.07,PLACED
O00410,U0439,2025-09-12,P0681,1,2662.27,58418.07,SHIPPED
O00410,U0439,2025-09-12,P0994,5,4563.31,58418.07,CANCELLED
O00411,U0351,2025-09-16,P0371,1,4874.6,4874.6,PLACED
O00412,U0597,2025-09-09,P0922,1,3806.21,13871.81,SHIPPED
O00412,U0597,2025-09-09,P0880,3,3355.2,13871.81,SHIPPED
O00413,U0853,2025-08-23,P0681,2,2662.27,5324.54,CANCELLED
O00414,U0457,2025-08-25,P0818,1,2948.6,2948.6,CANCELLED
O00415,U0903,2025-08-28,P0423,3,2409.12,25528.14,PLACED
O00415,U0903,2025-08-28,P0547,5,3469.42,25528.14,SHIPPED
O00415,U0903,2025-08-28,P0581,4,238.42,25528.14,SHIPPED
O00416,U0342,2025-09-16,P0806,1,1157.72,15686.68,PLACED
O00416,U0342,2025-09-16,P0887,1,4310.71,15686.68,CANCELLED
O00416,U0342,2025-09-16,P0367,5,2043.65,15686.68,CANCELLED
O00417,U0410,2025-08-20,P0181,3,3749.28,36472.75,PLACED
O00417,U0410,2025-08-20,P0977,4,4851.96,36472.75,PLACED
O00417,U0410,2025-08-20,P0909,1,4697.31,36472.75,CANCELLED
O00417,U0410,2025-08-20,P0335,4,279.94,36472.75,SHIPPED
O00418,U0990,2025-09-16,P0642,5,1129.03,13067.18,PLACED
O00418,U0990,2025-09-16,P0649,3,2474.01,13067.18,PLACED
O00419,U0520,2025-08-22,P0532,2,1692.22,37896.33,CANCELLED
O00419,U0520,2025-08-22,P0317,4,1934.96,37896.33,SHIPPED
O00419,U0520,2025-08-22,P0555,2,2019.42,37896.33,CANCELLED
O00419,U0520,2025-08-22,P0261,3,4349.37,37896.33,PLACED
O00419,U0520,2025-08-22,P0548,2,4842.55,37896.33,CANCELLED
O00420,U0547,2025-08-23,P0407,4,3252.18,13008.72,SHIPPED
O00421,U0251,2025-09-08,P0931,1,4423.14,4423.14,CANCELLED
O00422,U0805,2025-08-29,P0666,5,250.14,28389.29,CANCELLED
O00422,U0805,2025-08-29,P0653,3,2742.09,28389.29,CANCELLED
O00422,U0805,2025-08-29,P0465,4,2134.74,28389.29,SHIPPED
O00422,U0805,2025-08-29,P0960,4,2593.34,28389.29,CANCELLED
O00423,U0370,2025-09-05,P0893,2,3644.39,17597.0,SHIPPED
O00423,U0370,2025-09-05,P0364,1,167.24,17597.0,CANCELLED
O00423,U0370,2025-09-05,P0629,2,4470.76,17597.0,PLACED
O00423,U0370,2025-09-05,P0787,1,1199.46,17597.0,PLACED
O00424,U0674,2025-08-28,P0610,4,1357.27,23666.92,CANCELLED
O00424,U0674,2025-08-28,P0079,2,4343.49,23666.92,PLACED
O00424,U0674,2025-08-28,P0281,3,3183.62,23666.92,SHIPPED
O00425,U0098,2025-08-28,P0757,5,1282.22,20221.01,CANCELLED
O00425,U0098,2025-08-28,P0726,1,3545.0,20221.01,PLACED
O00425,U0098,2025-08-28,P0927,1,572.79,20221.01,SHIPPED
O00425,U0098,2025-08-28,P0943,2,4846.06,20221.01,PLACED
O00426,U0920,2025-09-07,P0466,2,3582.19,7164.38,CANCELLED
O00427,U0935,2025-09-13,P0760,2,974.21,17963.11,SHIPPED
O00427,U0935,2025-09-13,P0259,2,3748.1,17963.11,SHIPPED
O00427,U0935,2025-09-13,P0773,2,3638.35,17963.11,SHIPPED
O00427,U0935,2025-09-13,P0962,3,413.93,17963.11,CANCELLED
O00428,U0956,2025-09-08,P0714,3,2022.03,15059.64,PLACED
O00428,U0956,2025-09-08,P0377,5,1798.71,15059.64,CANCELLED
O00429,U0773,2025-08-24,P0804,2,2249.72,21953.48,CANCELLED
O00429,U0773,2025-08-24,P0700,4,45.81,21953.48,PLACED
O00429,U0773,2025-08-24,P0525,4,3849.63,21953.48,CANCELLED
O00429,U0773,2025-08-24,P0542,1,1872.28,21953.48,PLACED
O00430,U0518,2025-08-31,P0867,5,1406.62,49622.05,CANCELLED
O00430,U0518,2025-08-31,P0076,5,754.76,49622.05,PLACED
O00430,U0518,2025-08-31,P0818,3,2948.6,49622.05,CANCELLED
O00430,U0518,2025-08-31,P0120,5,3696.04,49622.05,PLACED
O00430,U0518,2025-08-31,P0026,5,2297.83,49622.05,SHIPPED
O00431,U0185,2025-08-25,P0686,5,2053.01,10876.48,CANCELLED
O00431,U0185,2025-08-25,P0041,1,611.43,10876.48,CANCELLED
O00432,U0128,2025-09-12,P0201,4,3157.74,12630.96,PLACED
O00433,U0670,2025-09-11,P0837,2,2240.75,6719.27,PLACED
O00433,U0670,2025-09-11,P0690,1,1663.95,6719.27,PLACED
O00433,U0670,2025-09-11,P0562,2,259.4,6719.27,SHIPPED
O00433,U0670,2025-09-11,P0426,3,18.34,6719.27,CANCELLED
O00434,U0599,2025-09-17,P0199,4,2839.43,11357.72,SHIPPED
O00435,U0730,2025-09-18,P0296,2,3996.5,33484.6,CANCELLED
O00435,U0730,2025-09-18,P0077,5,378.78,33484.6,PLACED
O00435,U0730,2025-09-18,P0915,5,4719.54,33484.6,PLACED
O00436,U0458,2025-08-20,P0308,4,4628.41,36663.87,PLACED
O00436,U0458,2025-08-20,P0686,1,2053.01,36663.87,SHIPPED
O00436,U0458,2025-08-20,P0207,3,4781.86,36663.87,SHIPPED
O00436,U0458,2025-08-20,P0124,4,437.91,36663.87,CANCELLED
O00437,U0440,2025-09-16,P0985,3,2773.53,22823.38,SHIPPED
O00437,U0440,2025-09-16,P0055,1,3833.69,22823.38,PLACED
O00437,U0440,2025-09-16,P0555,1,2019.42,22823.38,CANCELLED
O00437,U0440,2025-09-16,P0318,4,2162.42,22823.38,SHIPPED
O00438,U0325,2025-08-31,P0954,1,4676.62,27195.98,PLACED
O00438,U0325,2025-08-31,P0570,4,3661.5,27195.98,PLACED
O00438,U0325,2025-08-31,P0739,4,1968.34,27195.98,SHIPPED
O00439,U0597,2025-08-26,P0385,2,4435.57,25967.53,CANCELLED
O00439,U0597,2025-08-26,P0464,2,3359.95,25967.53,CANCELLED
O00439,U0597,2025-08-26,P0060,3,1133.31,25967.53,CANCELLED
O00439,U0597,2025-08-26,P0606,1,2207.61,25967.53,SHIPPED
O00439,U0597,2025-08-26,P0717,1,4768.95,25967.53,CANCELLED
O00440,U0001,2025-09-10,P0204,5,4982.54,63123.39,PLACED
O00440,U0001,2025-09-10,P0791,4,4826.51,63123.39,SHIPPED
O00440,U0001,2025-09-10,P0296,3,3996.5,63123.39,PLACED
O00440,U0001,2025-09-10,P0183,5,1383.03,63123.39,CANCELLED
O00441,U0687,2025-09-12,P0264,4,742.29,2969.16,PLACED
O00442,U0711,2025-09-02,P0156,4,38.63,48170.59,CANCELLED
O00442,U0711,2025-09-02,P0899,4,3368.62,48170.59,PLACED
O00442,U0711,2025-09-02,P0887,5,4310.71,48170.59,CANCELLED
O00442,U0711,2025-09-02,P0613,4,3077.85,48170.59,PLACED
O00442,U0711,2025-09-02,P0670,1,676.64,48170.59,CANCELLED
O00443,U0022,2025-08-28,P0286,1,602.69,21015.55,CANCELLED
O00443,U0022,2025-08-28,P0762,3,1967.79,21015.55,CANCELLED
O00443,U0022,2025-08-28,P0420,5,245.19,21015.55,PLACED
O00443,U0022,2025-08-28,P0298,3,1210.28,21015.55,PLACED
O00443,U0022,2025-08-28,P0641,5,1930.54,21015.55,SHIPPED
O00444,U0050,2025-08-26,P0690,1,1663.95,32264.89,CANCELLED
O00444,U0050,2025-08-26,P0967,3,76.33,32264.89,SHIPPED
O00444,U0050,2025-08-26,P0365,5,4215.43,32264.89,CANCELLED
O00444,U0050,2025-08-26,P0925,5,1858.96,32264.89,PLACED
O00445,U0617,2025-08-30,P0574,2,4460.77,33132.47,PLACED
O00445,U0617,2025-08-30,P0049,2,2530.51,33132.47,CANCELLED
O00445,U0617,2025-08-30,P0624,1,1748.39,33132.47,PLACED
O00445,U0617,2025-08-30,P0504,3,4120.38,33132.47,SHIPPED
O00445,U0617,2025-08-30,P0724,2,2520.19,33132.47,SHIPPED
O00446,U0563,2025-08-21,P0706,3,398.44,5580.78,CANCELLED
O00446,U0563,2025-08-21,P0195,2,2192.73,5580.78,SHIPPED
O00447,U0453,2025-08-26,P0556,2,4392.66,32277.98,PLACED
O00447,U0453,2025-08-26,P0708,2,4105.18,32277.98,SHIPPED
O00447,U0453,2025-08-26,P0118,5,3056.46,32277.98,SHIPPED
O00448,U0083,2025-09-17,P0506,5,3048.76,27452.38,CANCELLED
O00448,U0083,2025-09-17,P0067,1,2951.76,27452.38,CANCELLED
O00448,U0083,2025-09-17,P0308,2,4628.41,27452.38,PLACED
O00449,U0583,2025-09-02,P0855,2,607.11,2931.62,CANCELLED
O00449,U0583,2025-09-02,P0860,4,429.35,2931.62,CANCELLED
O00450,U0924,2025-09-08,P0908,2,1618.3,10010.91,CANCELLED
O00450,U0924,2025-09-08,P0284,1,2140.21,10010.91,SHIPPED
O00450,U0924,2025-09-08,P0450,5,926.82,10010.91,SHIPPED
O00451,U0133,2025-09-03,P0385,5,4435.57,45955.85,PLACED
O00451,U0133,2025-09-03,P0017,5,4755.6,45955.85,CANCELLED
O00452,U0039,2025-09-11,P0445,3,4134.74,31444.34,SHIPPED
O00452,U0039,2025-09-11,P0709,2,4762.9,31444.34,CANCELLED
O00452,U0039,2025-09-11,P0530,1,3720.92,31444.34,CANCELLED
O00452,U0039,2025-09-11,P0306,1,4052.96,31444.34,CANCELLED
O00452,U0039,2025-09-11,P0734,2,870.22,31444.34,SHIPPED
O00453,U1000,2025-08-19,P0406,2,2215.66,38903.77,SHIPPED
O00453,U1000,2025-08-19,P0045,5,2016.8,38903.77,CANCELLED
O00453,U1000,2025-08-19,P0575,5,3635.52,38903.77,PLACED
O00453,U1000,2025-08-19,P0104,5,1242.17,38903.77,CANCELLED
O00454,U0210,2025-08-21,P0142,3,2112.42,32231.0,PLACED
O00454,U0210,2025-08-21,P0225,2,205.82,32231.0,SHIPPED
O00454,U0210,2025-08-21,P0641,3,1930.54,32231.0,PLACED
O00454,U0210,2025-08-21,P0164,4,4922.62,32231.0,CANCELLED
O00455,U0177,2025-09-13,P0792,2,75.41,21172.35,PLACED
O00455,U0177,2025-09-13,P0240,5,1791.04,21172.35,PLACED
O00455,U0177,2025-09-13,P0941,3,4022.11,21172.35,SHIPPED
O00456,U0746,2025-08-23,P0408,4,3308.29,66887.55,SHIPPED
O00456,U0746,2025-08-23,P0534,5,1958.62,66887.55,CANCELLED
O00456,U0746,2025-08-23,P0922,5,3806.21,66887.55,SHIPPED
O00456,U0746,2025-08-23,P0852,1,364.54,66887.55,CANCELLED
O00456,U0746,2025-08-23,P0389,5,4893.14,66887.55,SHIPPED
O00457,U0686,2025-08-19,P0469,3,512.2,1536.6,CANCELLED
O00458,U0200,2025-09-08,P0520,4,465.83,1863.32,PLACED
O00459,U0680,2025-09-15,P0763,2,112.28,224.56,CANCELLED
O00460,U0971,2025-09-03,P0439,5,1787.9,20650.08,SHIPPED
O00460,U0971,2025-09-03,P0104,2,1242.17,20650.08,SHIPPED
O00460,U0971,2025-09-03,P0082,2,4613.12,20650.08,PLACED
O00461,U0513,2025-08-19,P0571,4,642.8,2571.2,CANCELLED
O00462,U0757,2025-08-28,P0251,1,4211.7,33252.76,SHIPPED
O00462,U0757,2025-08-28,P0891,4,2810.97,33252.76,CANCELLED
O00462,U0757,2025-08-28,P0505,1,143.1,33252.76,CANCELLED
O00462,U0757,2025-08-28,P0437,4,4413.52,33252.76,CANCELLED
O00463,U0564,2025-08-24,P0221,4,3164.96,16122.47,PLACED
O00463,U0564,2025-08-24,P0295,3,1154.21,16122.47,PLACED
O00464,U0290,2025-09-07,P0911,4,2309.03,25051.3,SHIPPED
O00464,U0290,2025-09-07,P0479,2,3950.27,25051.3,SHIPPED
O00464,U0290,2025-09-07,P0156,4,38.63,25051.3,SHIPPED
O00464,U0290,2025-09-07,P0470,4,1940.03,25051.3,SHIPPED
O00465,U0329,2025-08-21,P0387,3,3067.64,37815.08,PLACED
O00465,U0329,2025-08-21,P0705,2,2645.18,37815.08,PLACED
O00465,U0329,2025-08-21,P0092,5,3385.2,37815.08,PLACED
O00465,U0329,2025-08-21,P0463,4,1598.95,37815.08,CANCELLED
O00466,U0282,2025-09-13,P0213,3,4446.33,37022.62,PLACED
O00466,U0282,2025-09-13,P0530,4,3720.92,37022.62,CANCELLED
O00466,U0282,2025-09-13,P0781,5,1759.99,37022.62,SHIPPED
O00467,U0218,2025-09-12,P0887,2,4310.71,39204.51,PLACED
O00467,U0218,2025-09-12,P0890,1,4798.16,39204.51,SHIPPED
O00467,U0218,2025-09-12,P0141,2,3413.28,39204.51,PLACED
O00467,U0218,2025-09-12,P0028,4,3903.4,39204.51,CANCELLED
O00467,U0218,2025-09-12,P0725,1,3344.77,39204.51,SHIPPED
O00468,U0441,2025-09-07,P0612,5,2884.57,30676.7,SHIPPED
O00468,U0441,2025-09-07,P0431,3,4112.56,30676.7,SHIPPED
O00468,U0441,2025-09-07,P0654,1,392.45,30676.7,PLACED
O00468,U0441,2025-09-07,P0009,2,1761.86,30676.7,SHIPPED
O00469,U0882,2025-09-03,P0247,1,1438.3,12954.82,SHIPPED
O00469,U0882,2025-09-03,P0562,3,259.4,12954.82,PLACED
O00469,U0882,2025-09-03,P0777,4,2684.58,12954.82,PLACED
O00470,U0021,2025-09-09,P0060,4,1133.31,4533.24,PLACED
O00471,U0885,2025-09-13,P0314,3,4619.1,30392.02,PLACED
O00471,U0885,2025-09-13,P0103,4,4133.68,30392.02,SHIPPED
O00472,U0182,2025-08-24,P0209,1,2908.56,40992.89,SHIPPED
O00472,U0182,2025-08-24,P0739,3,1968.34,40992.89,PLACED
O00472,U0182,2025-08-24,P0267,4,4806.29,40992.89,CANCELLED
O00472,U0182,2025-08-24,P0151,5,2400.71,40992.89,PLACED
O00472,U0182,2025-08-24,P0146,2,475.3,40992.89,SHIPPED
O00473,U0449,2025-09-17,P0670,4,676.64,14458.91,SHIPPED
O00473,U0449,2025-09-17,P0223,3,849.81,14458.91,CANCELLED
O00473,U0449,2025-09-17,P0387,3,3067.64,14458.91,CANCELLED
O00474,U0917,2025-08-26,P0782,5,4819.15,24095.75,CANCELLED
O00475,U0330,2025-09-05,P0679,4,3734.71,75581.75,PLACED
O00475,U0330,2025-09-05,P0574,3,4460.77,75581.75,CANCELLED
O00475,U0330,2025-09-05,P0201,5,3157.74,75581.75,PLACED
O00475,U0330,2025-09-05,P0765,5,4150.67,75581.75,PLACED
O00475,U0330,2025-09-05,P0868,3,3572.85,75581.75,SHIPPED
O00476,U0425,2025-09-02,P0211,1,3866.58,14717.55,PLACED
O00476,U0425,2025-09-02,P0278,1,1198.27,14717.55,CANCELLED
O00476,U0425,2025-09-02,P0641,5,1930.54,14717.55,CANCELLED
O00477,U0880,2025-09-09,P0698,1,1157.84,17463.09,SHIPPED
O00477,U0880,2025-09-09,P0229,4,320.89,17463.09,PLACED
O00477,U0880,2025-09-09,P0108,3,1392.03,17463.09,SHIPPED
O00477,U0880,2025-09-09,P0582,4,2711.4,17463.09,PLACED
O00478,U0513,2025-09-16,P0174,3,2719.48,58001.56,PLACED
O00478,U0513,2025-09-16,P0464,3,3359.95,58001.56,SHIPPED
O00478,U0513,2025-09-16,P0635,4,4211.94,58001.56,SHIPPED
O00478,U0513,2025-09-16,P0245,1,829.01,58001.56,SHIPPED
O00478,U0513,2025-09-16,P0036,5,4417.3,58001.56,SHIPPED
O00479,U0575,2025-08-21,P0297,1,3018.44,30472.74,CANCELLED
O00479,U0575,2025-08-21,P0820,3,1273.75,30472.74,SHIPPED
O00479,U0575,2025-08-21,P0820,3,1273.75,30472.74,CANCELLED
O00479,U0575,2025-08-21,P0328,4,4952.95,30472.74,SHIPPED
O00480,U0711,2025-09-05,P0860,5,429.35,2146.75,CANCELLED
O00481,U0411,2025-09-09,P0073,5,3085.61,31742.21,PLACED
O00481,U0411,2025-09-09,P0049,4,2530.51,31742.21,CANCELLED
O00481,U0411,2025-09-09,P0105,3,2064.04,31742.21,CANCELLED
O00482,U0223,2025-08-30,P0333,4,2227.51,23685.93,SHIPPED
O00482,U0223,2025-08-30,P0238,5,714.77,23685.93,CANCELLED
O00482,U0223,2025-08-30,P0761,3,1190.01,23685.93,PLACED
O00482,U0223,2025-08-30,P0497,3,1249.79,23685.93,CANCELLED
O00482,U0223,2025-08-30,P0078,1,3882.64,23685.93,CANCELLED
O00483,U0545,2025-08-28,P0839,2,545.45,1090.9,SHIPPED
O00484,U0527,2025-09-17,P0819,3,211.04,25711.35,CANCELLED
O00484,U0527,2025-09-17,P0885,5,383.34,25711.35,CANCELLED
O00484,U0527,2025-09-17,P0108,3,1392.03,25711.35,CANCELLED
O00484,U0527,2025-09-17,P0181,4,3749.28,25711.35,PLACED
O00484,U0527,2025-09-17,P0727,1,3988.32,25711.35,SHIPPED
O00485,U0808,2025-09-16,P0263,4,701.06,2804.24,SHIPPED
O00486,U0547,2025-09-12,P0854,2,2176.16,34267.76,SHIPPED
O00486,U0547,2025-09-12,P0772,4,3696.23,34267.76,SHIPPED
O00486,U0547,2025-09-12,P0180,5,1792.78,34267.76,SHIPPED
O00486,U0547,2025-09-12,P0877,2,3083.31,34267.76,SHIPPED
O00487,U0417,2025-08-24,P0674,1,3938.12,16737.92,SHIPPED
O00487,U0417,2025-08-24,P0550,4,3199.95,16737.92,SHIPPED
O00488,U0099,2025-09-01,P0278,1,1198.27,29220.88,SHIPPED
O00488,U0099,2025-09-01,P0393,2,543.95,29220.88,PLACED
O00488,U0099,2025-09-01,P0226,2,4809.66,29220.88,CANCELLED
O00488,U0099,2025-09-01,P0904,3,4877.79,29220.88,SHIPPED
O00488,U0099,2025-09-01,P0340,1,2682.02,29220.88,PLACED
O00489,U0743,2025-09-03,P0350,5,2943.49,29816.9,PLACED
O00489,U0743,2025-09-03,P0058,3,2739.92,29816.9,SHIPPED
O00489,U0743,2025-09-03,P0139,5,1057.75,29816.9,SHIPPED
O00489,U0743,2025-09-03,P0162,1,1590.94,29816.9,CANCELLED
O00490,U0005,2025-09-05,P0894,3,4303.14,15238.57,CANCELLED
O00490,U0005,2025-09-05,P0520,5,465.83,15238.57,PLACED
O00491,U0356,2025-09-10,P0510,2,22.61,8570.45,CANCELLED
O00491,U0356,2025-09-10,P0672,4,1128.75,8570.45,CANCELLED
O00491,U0356,2025-09-10,P0624,1,1748.39,8570.45,CANCELLED
O00491,U0356,2025-09-10,P0208,4,565.46,8570.45,CANCELLED
O00492,U0722,2025-09-03,P0304,4,1972.38,42967.35,PLACED
O00492,U0722,2025-09-03,P0696,2,4124.68,42967.35,PLACED
O00492,U0722,2025-09-03,P0391,3,1306.24,42967.35,CANCELLED
O00492,U0722,2025-09-03,P0373,5,4581.95,42967.35,SHIPPED
